country_iso3,year,country_name,gdp_per_capita_ppp_constant_2021_intl_dollars,gini_index,unemployment_rate_pct
PRT,2021,Portugal,38657.7,34.6,6.7
PRT,2022,Portugal,41070.9,36.3,6.1
PRT,2023,Portugal,41768.3,33.9,6.5
PRY,2015,Paraguay,14427.6,47.6,4.6
PRY,2016,Paraguay,14826.7,47.9,5.3
PRY,2017,Paraguay,15320.3,48.5,6.1
PRY,2018,Paraguay,15593.0,46.0,6.2
PRY,2019,Paraguay,15321.3,45.7,6.6
PRY,2020,Paraguay,14991.7,43.5,7.5
PRY,2021,Paraguay,15406.2,42.9,7.3
PRY,2022,Paraguay,15259.1,44.6,6.8
PRY,2023,Paraguay,15826.1,44.2,5.8
PSE,2015,West Bank and Gaza,6072.7,,23.0
PSE,2016,West Bank and Gaza,6464.1,33.7,23.9
PSE,2017,West Bank and Gaza,6426.8,,25.7
PSE,2018,West Bank and Gaza,6342.9,,26.3
PSE,2019,West Bank and Gaza,6269.9,,25.3
PSE,2020,West Bank and Gaza,5423.7,,25.9
PSE,2021,West Bank and Gaza,5663.1,,26.4
PSE,2022,West Bank and Gaza,5753.1,,24.4
PSE,2023,West Bank and Gaza,5361.1,36.4,
PSS,2015,Pacific island small states,6844.6,,3.4
PSS,2016,Pacific island small states,6990.2,,3.4
PSS,2017,Pacific island small states,7194.5,,3.4
PSS,2018,Pacific island small states,7314.6,,3.4
PSS,2019,Pacific island small states,7288.3,,3.3
PSS,2020,Pacific island small states,6347.2,,3.3
PSS,2021,Pacific island small states,6080.3,,3.4
PSS,2022,Pacific island small states,6653.2,,3.6
PSS,2023,Pacific island small states,7078.6,,3.5
PST,2015,Post-demographic dividend,52055.5,,6.9
PST,2016,Post-demographic dividend,52761.7,,6.4
PST,2017,Post-demographic dividend,53888.0,,5.9
PST,2018,Post-demographic dividend,54895.9,,5.3
PST,2019,Post-demographic dividend,55715.6,,4.9
PST,2020,Post-demographic dividend,53247.1,,6.7
PST,2021,Post-demographic dividend,56311.7,,5.8
PST,2022,Post-demographic dividend,57682.9,,4.5
PST,2023,Post-demographic dividend,58518.6,,4.5
PYF,2015,French Polynesia,,,11.8
PYF,2016,French Polynesia,,,11.7
PYF,2017,French Polynesia,,,11.6
PYF,2018,French Polynesia,,,11.6
PYF,2019,French Polynesia,,,11.6
PYF,2020,French Polynesia,,,13.0
PYF,2021,French Polynesia,,,12.6
PYF,2022,French Polynesia,,,11.8
PYF,2023,French Polynesia,,,11.6
QAT,2015,Qatar,123070.8,,0.2
QAT,2016,Qatar,120054.2,,0.2
QAT,2017,Qatar,115064.8,35.1,0.1
QAT,2018,Qatar,114909.8,,0.1
QAT,2019,Qatar,113160.8,,0.1
QAT,2020,Qatar,103061.9,,0.1
QAT,2021,Qatar,116832.7,,0.1
QAT,2022,Qatar,114740.2,,0.1
QAT,2023,Qatar,116564.0,,0.1
ROU,2015,Romania,29182.0,35.9,6.8
ROU,2016,Romania,30189.3,34.4,5.9
ROU,2017,Romania,32852.8,36.0,4.9
ROU,2018,Romania,34829.0,35.8,4.2
ROU,2019,Romania,36399.6,34.8,3.9
ROU,2020,Romania,35283.8,34.6,5.0
ROU,2021,Romania,37534.2,33.9,5.6
ROU,2022,Romania,39257.0,32.3,5.6
ROU,2023,Romania,40116.9,29.8,5.6
RUS,2015,Russian Federation,35037.2,36.5,5.6
RUS,2016,Russian Federation,35005.4,36.7,5.6
RUS,2017,Russian Federation,35570.4,35.5,5.2
RUS,2018,Russian Federation,36536.7,35.3,4.9
RUS,2019,Russian Federation,37319.3,35.7,4.5
RUS,2020,Russian Federation,36376.3,33.7,5.6
RUS,2021,Russian Federation,38638.4,35.1,4.7
RUS,2022,Russian Federation,38214.5,33.9,3.9
RUS,2023,Russian Federation,39887.3,33.0,3.1
RWA,2015,Rwanda,2238.5,,11.8
RWA,2016,Rwanda,2316.6,43.7,11.8
RWA,2017,Rwanda,2351.6,,11.9
RWA,2018,Rwanda,2493.4,,10.8
RWA,2019,Rwanda,2667.5,,11.2
RWA,2020,Rwanda,2520.3,,11.8
RWA,2021,Rwanda,2733.4,,15.8
RWA,2022,Rwanda,2892.5,,15.1
RWA,2023,Rwanda,3063.0,39.4,12.4
SAS,2015,South Asia,6420.4,,7.3
SAS,2016,South Asia,6853.8,,7.3
SAS,2017,South Asia,7237.9,,7.2
SAS,2018,South Asia,7622.3,,7.3
SAS,2019,South Asia,7857.6,,6.3
SAS,2020,South Asia,7399.2,,7.6
SAS,2021,South Asia,8015.4,,6.3
SAS,2022,South Asia,8522.0,,4.9
SAS,2023,South Asia,9169.2,,4.2
SAU,2015,Saudi Arabia,58498.5,,5.6
SAU,2016,Saudi Arabia,57308.4,,5.6
SAU,2017,Saudi Arabia,57942.5,,5.9
SAU,2018,Saudi Arabia,61359.5,,6.0
SAU,2019,Saudi Arabia,62647.7,,5.6
SAU,2020,Saudi Arabia,57420.7,,7.7
SAU,2021,Saudi Arabia,62690.5,,6.6
SAU,2022,Saudi Arabia,67178.6,,5.6
SAU,2023,Saudi Arabia,64481.8,,4.0
SDN,2015,Sudan,4159.2,,14.4
SDN,2016,Sudan,4174.6,,13.7
SDN,2017,Sudan,4061.0,,13.0
SDN,2018,Sudan,3816.7,,12.3
SDN,2019,Sudan,3625.5,,11.7
SDN,2020,Sudan,3401.2,,12.0
SDN,2021,Sudan,3249.0,,11.1
SDN,2022,Sudan,3132.1,,7.5
SDN,2023,Sudan,2181.1,,
SEN,2015,Senegal,3593.8,,6.8
SEN,2016,Senegal,3710.1,,4.5
SEN,2017,Senegal,3871.5,,4.1
SEN,2018,Senegal,3998.3,38.3,3.5
SEN,2019,Senegal,4070.6,,2.9
SEN,2020,Senegal,4018.0,,3.4
SEN,2021,Senegal,4173.7,36.2,3.4
SEN,2022,Senegal,4228.7,,2.8
SEN,2023,Senegal,4304.8,,2.8
SGP,2015,Singapore,108953.7,,3.8
SGP,2016,Singapore,111579.7,,4.1
SGP,2017,Singapore,116471.8,,4.2
SGP,2018,Singapore,119927.8,,3.6
SGP,2019,Singapore,120114.1,,3.1
SGP,2020,Singapore,115893.0,,4.1
SGP,2021,Singapore,132617.4,,4.6
SGP,2022,Singapore,133572.0,,3.6
SGP,2023,Singapore,129555.2,,3.4
SLB,2015,Solomon Islands,2664.7,,0.7
SLB,2016,Solomon Islands,2715.2,,0.7
SLB,2017,Solomon Islands,2703.7,,0.7
SLB,2018,Solomon Islands,2686.1,,0.7
SLB,2019,Solomon Islands,2661.6,,0.7
SLB,2020,Solomon Islands,2515.1,,0.9
SLB,2021,Solomon Islands,2449.9,,0.9
SLB,2022,Solomon Islands,2330.1,,1.5
SLB,2023,Solomon Islands,2339.6,,1.4
SLE,2015,Sierra Leone,2628.2,,4.5
SLE,2016,Sierra Leone,2732.3,,4.2
SLE,2017,Sierra Leone,2753.4,,3.7
SLE,2018,Sierra Leone,2767.4,35.7,3.2
SLE,2019,Sierra Leone,2852.7,,3.2
SLE,2020,Sierra Leone,2752.6,,3.5
SLE,2021,Sierra Leone,2849.4,,3.6
SLE,2022,Sierra Leone,2934.7,,3.1
SLE,2023,Sierra Leone,3034.9,,3.1
SLV,2015,El Salvador,9646.2,40.6,4.0
SLV,2016,El Salvador,9863.8,40.0,4.4
SLV,2017,El Salvador,10064.8,38.0,4.4
SLV,2018,El Salvador,10297.2,38.6,4.0
SLV,2019,El Salvador,10543.9,38.8,4.2
SLV,2020,El Salvador,9692.4,,5.0
SLV,2021,El Salvador,10809.7,39.0,4.3
SLV,2022,El Salvador,11085.6,38.8,3.0
SLV,2023,El Salvador,11424.6,39.8,3.0
SMR,2015,San Marino,59647.7,,
SMR,2016,San Marino,60669.8,,
SMR,2017,San Marino,59524.6,,
SMR,2018,San Marino,59194.0,,
SMR,2019,San Marino,60171.0,,
SMR,2020,San Marino,55998.1,,
SMR,2021,San Marino,64745.1,,
SMR,2022,San Marino,70887.6,,
SMR,2023,San Marino,70951.8,,
SOM,2015,"Somalia, Fed. Rep.",1343.9,,18.5
SOM,2016,"Somalia, Fed. Rep.",1384.2,,18.6
SOM,2017,"Somalia, Fed. Rep.",1527.7,,18.5
SOM,2018,"Somalia, Fed. Rep.",1505.0,,18.7
SOM,2019,"Somalia, Fed. Rep.",1491.3,,18.8
SOM,2020,"Somalia, Fed. Rep.",1396.1,,19.4
SOM,2021,"Somalia, Fed. Rep.",1392.3,,19.7
SOM,2022,"Somalia, Fed. Rep.",1387.5,,19.1
SOM,2023,"Somalia, Fed. Rep.",1401.6,,19.0
SRB,2015,Serbia,18247.9,40.5,17.7
SRB,2016,Serbia,18889.5,38.8,15.3
SRB,2017,Serbia,19439.1,36.1,13.5
SRB,2018,Serbia,20454.3,35.0,12.7
SRB,2019,Serbia,21541.2,34.5,10.4
SRB,2020,Serbia,21479.2,35.0,9.0
SRB,2021,Serbia,23406.4,33.1,9.8
SRB,2022,Serbia,24652.0,32.8,8.4
SRB,2023,Serbia,25735.2,32.8,8.3
SSA,2015,Sub-Saharan Africa (excluding high income),5358.7,,6.2
SSA,2016,Sub-Saharan Africa (excluding high income),5268.8,,6.3
SSA,2017,Sub-Saharan Africa (excluding high income),5249.1,,6.4
SSA,2018,Sub-Saharan Africa (excluding high income),5249.9,,6.4
SSA,2019,Sub-Saharan Africa (excluding high income),5237.6,,6.6
SSA,2020,Sub-Saharan Africa (excluding high income),4915.9,,7.0
SSA,2021,Sub-Saharan Africa (excluding high income),4959.0,,7.2
SSA,2022,Sub-Saharan Africa (excluding high income),5035.8,,6.4
SSA,2023,Sub-Saharan Africa (excluding high income),5040.2,,6.0
SSD,2015,South Sudan,,,12.5
SSD,2016,South Sudan,,44.0,12.9
SSD,2017,South Sudan,,,13.0
SSD,2018,South Sudan,,,12.9
SSD,2019,South Sudan,,,12.7
SSD,2020,South Sudan,,,14.2
SSD,2021,South Sudan,,,14.0
SSD,2022,South Sudan,,,12.5
SSD,2023,South Sudan,,,12.4
SSF,2015,Sub-Saharan Africa,5016.2,,5.8
SSF,2016,Sub-Saharan Africa,4948.6,,5.9
SSF,2017,Sub-Saharan Africa,4944.8,,6.0
SSF,2018,Sub-Saharan Africa,4954.6,,6.0
SSF,2019,Sub-Saharan Africa,4956.3,,6.2
SSF,2020,Sub-Saharan Africa,4674.7,,6.6
SSF,2021,Sub-Saharan Africa,4720.4,,6.8
SSF,2022,Sub-Saharan Africa,4796.1,,6.1
SSF,2023,Sub-Saharan Africa,4810.2,,5.8
SST,2015,Small states,20210.2,,8.8
SST,2016,Small states,20317.4,,8.7
SST,2017,Small states,20726.7,,8.3
SST,2018,Small states,21153.1,,8.1
SST,2019,Small states,21651.6,,7.8
SST,2020,Small states,20089.2,,9.2
SST,2021,Small states,21232.1,,8.8
SST,2022,Small states,22450.0,,8.2
SST,2023,Small states,23360.6,,7.7
STP,2015,Sao Tome and Principe,5210.2,,10.6
STP,2016,Sao Tome and Principe,5388.5,,9.7
STP,2017,Sao Tome and Principe,5521.2,40.7,8.8
STP,2018,Sao Tome and Principe,5674.7,,8.7
STP,2019,Sao Tome and Principe,5702.1,,8.8
STP,2020,Sao Tome and Principe,5742.9,,9.7
STP,2021,Sao Tome and Principe,5732.7,,9.6
STP,2022,Sao Tome and Principe,5632.1,,9.0
STP,2023,Sao Tome and Principe,5541.3,,9.0
SUR,2015,Suriname,23327.5,,7.2
SUR,2016,Suriname,21950.4,,7.9
SUR,2017,Suriname,22070.5,,7.9
SUR,2018,Suriname,22938.5,,7.8
SUR,2019,Suriname,22966.7,,7.8
SUR,2020,Suriname,19091.4,,9.0
SUR,2021,Suriname,18458.2,,8.7
SUR,2022,Suriname,18742.6,39.2,8.0
SUR,2023,Suriname,19020.9,,7.7
SVK,2015,Slovak Republic,33521.6,26.5,11.5
SVK,2016,Slovak Republic,34130.5,25.2,9.7
SVK,2017,Slovak Republic,35057.2,23.2,8.1
SVK,2018,Slovak Republic,36430.8,25.0,6.5
SVK,2019,Slovak Republic,37209.5,23.2,5.8
SVK,2020,Slovak Republic,36216.4,24.2,6.7
SVK,2021,Slovak Republic,38346.1,24.1,6.9
SVK,2022,Slovak Republic,38664.9,24.1,6.1
SVK,2023,Slovak Republic,39518.2,23.8,5.8
SVN,2015,Slovenia,38527.4,25.4,9.0
SVN,2016,Slovenia,39667.5,24.8,8.0
SVN,2017,Slovenia,41692.8,24.2,6.6
SVN,2018,Slovenia,43361.1,24.6,5.1
SVN,2019,Slovenia,44569.6,24.4,4.4
SVN,2020,Slovenia,42463.6,24.0,5.0
SVN,2021,Slovenia,45914.1,24.3,4.7
SVN,2022,Slovenia,47050.1,24.3,4.0
SVN,2023,Slovenia,47977.4,24.7,3.7
SWE,2015,Sweden,59468.4,29.2,7.4
SWE,2016,Sweden,59977.4,29.6,7.0
SWE,2017,Sweden,60288.8,28.8,6.7
SWE,2018,Sweden,60647.4,30.0,6.4
SWE,2019,Sweden,61601.6,29.3,6.8
SWE,2020,Sweden,59975.4,28.9,8.3
SWE,2021,Sweden,62731.7,29.8,8.8
SWE,2022,Sweden,63088.4,31.6,7.4
SWE,2023,Sweden,62662.8,29.3,7.6
SWZ,2015,Eswatini,9186.7,,23.4
SWZ,2016,Eswatini,9402.5,54.6,22.7
SWZ,2017,Eswatini,9660.6,,24.5
SWZ,2018,Eswatini,9578.1,,26.5
SWZ,2019,Eswatini,10099.6,,28.2
SWZ,2020,Eswatini,9695.8,,33.0
SWZ,2021,Eswatini,9990.4,,34.2
SWZ,2022,Eswatini,9927.6,,36.5
SWZ,2023,Eswatini,10181.5,,34.6
SXM,2015,Sint Maarten (Dutch part),51375.6,,
SXM,2016,Sint Maarten (Dutch part),50817.7,,
SXM,2017,Sint Maarten (Dutch part),46088.4,,
SXM,2018,Sint Maarten (Dutch part),42154.1,,
SXM,2019,Sint Maarten (Dutch part),45996.8,,
SXM,2020,Sint Maarten (Dutch part),39265.8,,
SXM,2021,Sint Maarten (Dutch part),40507.1,,
SXM,2022,Sint Maarten (Dutch part),45515.7,,
SXM,2023,Sint Maarten (Dutch part),46571.1,,
SYC,2015,Seychelles,27032.2,,
SYC,2016,Seychelles,29905.1,,
SYC,2017,Seychelles,31595.7,,
SYC,2018,Seychelles,32841.4,32.1,
SYC,2019,Seychelles,34346.1,,
SYC,2020,Seychelles,30056.2,,
SYC,2021,Seychelles,29979.8,,
SYC,2022,Seychelles,27978.2,,
SYC,2023,Seychelles,28635.4,,
SYR,2015,Syrian Arab Republic,5302.1,,14.2
SYR,2016,Syrian Arab Republic,5022.1,,13.8
SYR,2017,Syrian Arab Republic,4977.8,,13.6
SYR,2018,Syrian Arab Republic,4956.1,,13.5
SYR,2019,Syrian Arab Republic,4825.4,,13.4
SYR,2020,Syrian Arab Republic,4633.3,,15.2
SYR,2021,Syrian Arab Republic,4592.8,,14.9
SYR,2022,Syrian Arab Republic,4454.9,26.4,13.2
SYR,2023,Syrian Arab Republic,,,13.3
TCA,2015,Turks and Caicos Islands,17201.8,,
TCA,2016,Turks and Caicos Islands,17625.7,,
TCA,2017,Turks and Caicos Islands,29540.4,,
TCA,2018,Turks and Caicos Islands,30286.1,,
TCA,2019,Turks and Caicos Islands,30611.2,,
TCA,2020,Turks and Caicos Islands,19702.5,,
TCA,2021,Turks and Caicos Islands,25056.5,,
TCA,2022,Turks and Caicos Islands,28209.6,,
TCA,2023,Turks and Caicos Islands,31839.4,,
TCD,2015,Chad,2822.6,,1.0
TCD,2016,Chad,2622.6,,1.1
TCD,2017,Chad,2496.3,,1.1
TCD,2018,Chad,2552.4,37.5,1.1
TCD,2019,Chad,2604.5,,1.1
TCD,2020,Chad,2513.0,,1.7
TCD,2021,Chad,2435.1,,1.5
TCD,2022,Chad,2449.5,37.4,1.1
TCD,2023,Chad,2433.1,,1.1
TEA,2015,East Asia & Pacific (IDA & IBRD countries),13646.0,,4.1
TEA,2016,East Asia & Pacific (IDA & IBRD countries),14404.5,,4.1
TEA,2017,East Asia & Pacific (IDA & IBRD countries),15229.5,,3.9
TEA,2018,East Asia & Pacific (IDA & IBRD countries),16103.5,,3.8
TEA,2019,East Asia & Pacific (IDA & IBRD countries),16941.7,,3.9
TEA,2020,East Asia & Pacific (IDA & IBRD countries),17005.0,,4.4
TEA,2021,East Asia & Pacific (IDA & IBRD countries),18167.5,,4.1
TEA,2022,East Asia & Pacific (IDA & IBRD countries),18808.7,,4.2
TEA,2023,East Asia & Pacific (IDA & IBRD countries),19741.6,,4.0
TEC,2015,Europe & Central Asia (IDA & IBRD countries),25818.8,,7.6
TEC,2016,Europe & Central Asia (IDA & IBRD countries),26097.8,,7.4
TEC,2017,Europe & Central Asia (IDA & IBRD countries),26985.1,,7.1
TEC,2018,Europe & Central Asia (IDA & IBRD countries),27855.5,,6.6
TEC,2019,Europe & Central Asia (IDA & IBRD countries),28513.4,,6.7
TEC,2020,Europe & Central Asia (IDA & IBRD countries),27934.6,,7.2
TEC,2021,Europe & Central Asia (IDA & IBRD countries),29887.3,,6.8
TEC,2022,Europe & Central Asia (IDA & IBRD countries),30145.9,,5.6
TEC,2023,Europe & Central Asia (IDA & IBRD countries),31475.2,,5.1
TGO,2015,Togo,2388.4,43.0,2.2
TGO,2016,Togo,2427.3,,3.0
TGO,2017,Togo,2462.3,,3.7
TGO,2018,Togo,2517.3,42.5,2.9
TGO,2019,Togo,2577.5,,2.0
TGO,2020,Togo,2570.5,,2.2
TGO,2021,Togo,2638.8,37.9,2.3
TGO,2022,Togo,2739.7,,2.0
TGO,2023,Togo,2842.2,,1.9
THA,2015,Thailand,18812.0,36.0,0.6
THA,2016,Thailand,19370.6,36.7,0.7
THA,2017,Thailand,20094.7,36.4,0.8
THA,2018,Thailand,20879.9,36.4,0.8
THA,2019,Thailand,21277.8,34.9,0.7
THA,2020,Thailand,19957.3,35.0,1.1
THA,2021,Thailand,20242.8,34.9,1.2
THA,2022,Thailand,20762.8,34.3,0.9
THA,2023,Thailand,21191.5,33.5,0.7
TJK,2015,Tajikistan,3041.4,34.0,7.0
TJK,2016,Tajikistan,3170.0,,7.0
TJK,2017,Tajikistan,3312.7,,7.0
TJK,2018,Tajikistan,3479.7,,7.0
TJK,2019,Tajikistan,3649.9,,7.0
TJK,2020,Tajikistan,3724.7,,7.6
TJK,2021,Tajikistan,3985.9,32.4,7.7
TJK,2022,Tajikistan,4213.8,39.5,7.1
TJK,2023,Tajikistan,4472.3,38.0,7.0
TKM,2015,Turkmenistan,13057.8,,4.0
TKM,2016,Turkmenistan,13552.8,,4.0
TKM,2017,Turkmenistan,14107.7,,4.0
TKM,2018,Turkmenistan,14648.1,,4.0
TKM,2019,Turkmenistan,15231.3,,4.0
TKM,2020,Turkmenistan,15791.2,,4.5
TKM,2021,Turkmenistan,16434.1,,4.5
TKM,2022,Turkmenistan,17119.6,,4.0
TKM,2023,Turkmenistan,17866.4,,4.0
TLA,2015,Latin America & the Caribbean (IDA & IBRD countries),18671.7,,6.7
TLA,2016,Latin America & the Caribbean (IDA & IBRD countries),18456.9,,7.8
TLA,2017,Latin America & the Caribbean (IDA & IBRD countries),18654.3,,8.1
TLA,2018,Latin America & the Caribbean (IDA & IBRD countries),18808.5,,8.0
TLA,2019,Latin America & the Caribbean (IDA & IBRD countries),18791.0,,8.1
TLA,2020,Latin America & the Caribbean (IDA & IBRD countries),17418.3,,10.4
TLA,2021,Latin America & the Caribbean (IDA & IBRD countries),18606.9,,9.3
TLA,2022,Latin America & the Caribbean (IDA & IBRD countries),19256.5,,7.0
TLA,2023,Latin America & the Caribbean (IDA & IBRD countries),19556.8,,6.3
TLS,2015,Timor-Leste,4467.8,,3.7
TLS,2016,Timor-Leste,4515.4,,4.7
TLS,2017,Timor-Leste,4290.0,,4.3
TLS,2018,Timor-Leste,4188.8,,3.8
TLS,2019,Timor-Leste,5103.1,,3.1
TLS,2020,Timor-Leste,6594.9,,2.8
TLS,2021,Timor-Leste,6825.0,,2.3
TLS,2022,Timor-Leste,5348.5,,1.5
TLS,2023,Timor-Leste,4331.1,,1.5
TMN,2015,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9042.2,,9.0
TMN,2016,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9416.2,,8.7
TMN,2017,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9563.3,,9.2
TMN,2018,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9616.7,,9.2
TMN,2019,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9629.5,,9.0
TMN,2020,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9317.4,,9.7
TMN,2021,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9525.1,,9.6
TMN,2022,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9800.7,,8.8
TMN,2023,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",9915.1,,8.6
TON,2015,Tonga,6194.6,33.5,2.0
TON,2016,Tonga,6639.1,,2.0
TON,2017,Tonga,6862.7,,2.1
TON,2018,Tonga,6885.1,,2.2
TON,2019,Tonga,6858.8,,2.2
TON,2020,Tonga,6980.4,,2.7
TON,2021,Tonga,6929.2,27.1,2.1
TON,2022,Tonga,6810.6,,2.0
TON,2023,Tonga,7030.4,,1.7
TSA,2015,South Asia (IDA & IBRD),6420.4,,7.3
TSA,2016,South Asia (IDA & IBRD),6853.8,,7.3
TSA,2017,South Asia (IDA & IBRD),7237.9,,7.2
TSA,2018,South Asia (IDA & IBRD),7622.3,,7.3
TSA,2019,South Asia (IDA & IBRD),7857.6,,6.3
TSA,2020,South Asia (IDA & IBRD),7399.2,,7.6
TSA,2021,South Asia (IDA & IBRD),8015.4,,6.3
TSA,2022,South Asia (IDA & IBRD),8522.0,,4.9
TSA,2023,South Asia (IDA & IBRD),9169.2,,4.2
TSS,2015,Sub-Saharan Africa (IDA & IBRD countries),5016.2,,5.8
TSS,2016,Sub-Saharan Africa (IDA & IBRD countries),4948.6,,5.9
TSS,2017,Sub-Saharan Africa (IDA & IBRD countries),4944.8,,6.0
TSS,2018,Sub-Saharan Africa (IDA & IBRD countries),4954.6,,6.0
TSS,2019,Sub-Saharan Africa (IDA & IBRD countries),4956.3,,6.2
TSS,2020,Sub-Saharan Africa (IDA & IBRD countries),4674.7,,6.6
TSS,2021,Sub-Saharan Africa (IDA & IBRD countries),4720.4,,6.8
TSS,2022,Sub-Saharan Africa (IDA & IBRD countries),4796.1,,6.1
TSS,2023,Sub-Saharan Africa (IDA & IBRD countries),4810.2,,5.8
TTO,2015,Trinidad and Tobago,38964.0,,2.4
TTO,2016,Trinidad and Tobago,35915.0,,3.2
TTO,2017,Trinidad and Tobago,34096.0,,3.4
TTO,2018,Trinidad and Tobago,33710.0,,3.5
TTO,2019,Trinidad and Tobago,33748.7,,3.5
TTO,2020,Trinidad and Tobago,30720.9,,4.2
TTO,2021,Trinidad and Tobago,30482.1,,4.4
TTO,2022,Trinidad and Tobago,30784.1,,4.4
TTO,2023,Trinidad and Tobago,31196.6,,3.4
TUN,2015,Tunisia,12802.8,32.8,15.2
TUN,2016,Tunisia,12803.9,,15.6
TUN,2017,Tunisia,12955.4,,15.3
TUN,2018,Tunisia,13163.2,,15.5
TUN,2019,Tunisia,13243.9,,17.2
TUN,2020,Tunisia,11955.6,,17.7
TUN,2021,Tunisia,12444.3,33.7,16.6
TUN,2022,Tunisia,12712.2,,15.3
TUN,2023,Tunisia,12651.0,,15.1
TUR,2015,Turkiye,25984.8,42.9,10.3
TUR,2016,Turkiye,26489.6,41.9,10.9
TUR,2017,Turkiye,28194.7,43.5,10.9
TUR,2018,Turkiye,28780.3,42.4,11.0
TUR,2019,Turkiye,28741.1,43.8,13.7
TUR,2020,Turkiye,28976.7,43.0,13.1
TUR,2021,Turkiye,32105.5,44.4,12.0
TUR,2022,Turkiye,33520.8,44.5,10.5
TUR,2023,Turkiye,35069.2,43.7,9.4
TUV,2015,Tuvalu,4088.8,,
TUV,2016,Tuvalu,4333.2,,
TUV,2017,Tuvalu,4464.3,,
TUV,2018,Tuvalu,4575.9,,
TUV,2019,Tuvalu,5292.0,,
TUV,2020,Tuvalu,5154.5,,
TUV,2021,Tuvalu,5353.0,,
TUV,2022,Tuvalu,5498.2,,
TUV,2023,Tuvalu,5812.4,,
TZA,2015,Tanzania,3111.4,,2.0
TZA,2016,Tanzania,3214.2,,1.9
TZA,2017,Tanzania,3318.3,,1.9
TZA,2018,Tanzania,3392.7,40.5,1.8
TZA,2019,Tanzania,3484.6,,1.7
TZA,2020,Tanzania,3449.8,,1.8
TZA,2021,Tanzania,3493.1,,1.9
TZA,2022,Tanzania,3547.0,,1.6
TZA,2023,Tanzania,3620.8,,1.6
UGA,2015,Uganda,2520.0,,2.7
UGA,2016,Uganda,2554.2,42.8,3.0
UGA,2017,Uganda,2543.8,,3.4
UGA,2018,Uganda,2613.9,,3.2
UGA,2019,Uganda,2689.4,42.7,3.1
UGA,2020,Uganda,2678.0,,3.8
UGA,2021,Uganda,2684.9,,3.4
UGA,2022,Uganda,2724.9,,2.9
UGA,2023,Uganda,2791.1,,2.8
UKR,2015,Ukraine,15403.7,25.5,9.1
UKR,2016,Ukraine,15856.8,25.0,9.4
UKR,2017,Ukraine,16310.4,26.0,9.5
UKR,2018,Ukraine,16979.0,26.1,8.8
UKR,2019,Ukraine,17636.6,26.6,8.2
UKR,2020,Ukraine,17092.5,25.6,9.5
UKR,2021,Ukraine,17846.4,,9.8
UKR,2022,Ukraine,13787.1,,
UKR,2023,Ukraine,15917.0,,
URY,2015,Uruguay,28941.6,40.1,7.5
URY,2016,Uruguay,29332.6,39.7,7.8
URY,2017,Uruguay,29762.4,39.5,7.9
URY,2018,Uruguay,29757.9,39.7,8.3
URY,2019,Uruguay,30010.6,39.7,8.8
URY,2020,Uruguay,27788.2,40.2,10.4
URY,2021,Uruguay,29431.9,40.8,9.3
URY,2022,Uruguay,30804.7,40.6,7.9
URY,2023,Uruguay,31059.3,40.9,8.4
USA,2015,United States,64359.5,41.5,5.3
USA,2016,United States,65017.7,41.3,4.9
USA,2017,United States,66155.6,41.4,4.4
USA,2018,United States,67719.8,41.8,3.9
USA,2019,United States,69112.6,41.9,3.7
USA,2020,United States,67342.1,40.0,8.1
USA,2021,United States,71307.4,39.7,5.3
USA,2022,United States,72679.3,41.7,3.6
USA,2023,United States,74158.7,41.8,3.6
UZB,2015,Uzbekistan,7529.8,,5.2
UZB,2016,Uzbekistan,7840.0,,5.2
UZB,2017,Uzbekistan,8047.1,,5.8
UZB,2018,Uzbekistan,8349.0,,5.4
UZB,2019,Uzbekistan,8755.1,,4.9
UZB,2020,Uzbekistan,8727.4,,5.3
UZB,2021,Uzbekistan,9247.6,32.9,5.4
UZB,2022,Uzbekistan,9607.6,31.2,4.5
UZB,2023,Uzbekistan,10007.7,34.5,4.4
VCT,2015,St. Vincent and the Grenadines,14508.9,,19.1
VCT,2016,St. Vincent and the Grenadines,15197.7,,19.0
VCT,2017,St. Vincent and the Grenadines,15533.2,,19.0
VCT,2018,St. Vincent and the Grenadines,16139.1,,19.0
VCT,2019,St. Vincent and the Grenadines,16365.3,,19.2
VCT,2020,St. Vincent and the Grenadines,15763.7,,20.6
VCT,2021,St. Vincent and the Grenadines,16200.9,,20.4
VCT,2022,St. Vincent and the Grenadines,16835.0,,19.3
VCT,2023,St. Vincent and the Grenadines,17858.2,,18.3
VEN,2015,"Venezuela, RB",,,6.1
VEN,2016,"Venezuela, RB",,,5.3
VEN,2017,"Venezuela, RB",,,5.0
VEN,2018,"Venezuela, RB",,,5.5
VEN,2019,"Venezuela, RB",,,5.9
VEN,2020,"Venezuela, RB",,,7.5
VEN,2021,"Venezuela, RB",,,7.0
